Measurement
;BFO_BT_-TEMPLATE_5 nov nod za pec
Graph
;Seebeck

Series
;Delta T [C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Delta T [C] Y-expression: (TCS($N7.MV.TT2($N6.M2)))-(TCS($N8.MV.TT2($N6.M2)))
;Assigned to Axis: delta T [°C]

;Thermovoltage forw  [V] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Thermovoltage forw  [V] Y-expression: $N9.DF1
;Assigned to Axis: Thermo voltage [V]

;Seebeck (back thermo) [V/K] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Seebeck (back thermo) [V/K] Y-expression: $N10.DF1/(TCS($N7.MV. TT2($N6.M2))-TCS($N8.MV. TT2($N6.M2)))
;Assigned to Axis: Seebeck [V/K]

;Thermovoltage back [V] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Thermovoltage back [V] Y-expression: $N10.DF1
;Assigned to Axis: Thermo voltage [V]

Data
;Index;X data for Delta T [C];Y data for Delta T [C];X data for Thermovoltage forw  [V];Y data for Thermovoltage forw  [V];X data for Seebeck (back thermo) [V/K];Y data for Seebeck (back thermo) [V/K];X data for Thermovoltage back [V];Y data for Thermovoltage back [V];
;78;94.0109666646458;10.9757682163518;94.0109666646458;-0.008724358;94.0109666646458;0.000795944468559827;94.0109666646458;0.008736102;
;79;95.2051000006031;11.0812546773415;95.2051000006031;-0.008776931;95.2051000006031;0.000793104053277515;95.2051000006031;0.008788588;
;80;96.400433331728;11.1857662930171;96.400433331728;-0.008825568;96.400433331728;0.000789973504588266;96.400433331728;0.008836459;
;81;97.6065500022378;11.288659172737;97.6065500022378;-0.008871324;97.6065500022378;0.000786858019546917;97.6065500022378;0.008882572;
;82;98.8039666658733;11.3569413798584;98.8039666658733;-0.00891598;98.8039666658733;0.000785881048556692;98.8039666658733;0.008925205;
;83;100.00923333806;11.4731774818322;100.00923333806;-0.008955738;100.00923333806;0.000781497454754631;100.00923333806;0.008966259;
;84;101.211599997478;11.5209524568512;101.211599997478;-0.008995524;101.211599997478;0.000781777985260572;101.211599997478;0.009006827;
;85;102.422533328645;11.6074083113186;102.422533328645;-0.009035737;102.422533328645;0.000779275248823608;102.422533328645;0.009045366;
;86;103.613216662779;11.6601799446338;103.613216662779;-0.009072456;103.613216662779;0.000778817740645531;103.613216662779;0.009081155;
;87;104.816033336101;11.8137169677444;104.816033336101;-0.009108171;104.816033336101;0.00077158679396908;104.816033336101;0.009115308;
;88;106.019516664091;11.8894482121466;106.019516664091;-0.009140157;106.019516664091;0.000769370187478911;106.019516664091;0.009147387;
;89;107.22846666933;11.9621693343574;107.22846666933;-0.009169186;107.22846666933;0.000767224300498757;107.22846666933;0.009177667;
;90;108.433566667372;12.0383057189609;108.433566667372;-0.009196626;108.433566667372;0.000764584254203045;108.433566667372;0.009204299;
;91;109.637583335862;12.116218835486;109.637583335862;-0.009221389;109.637583335862;0.000761736654422997;109.637583335862;0.009229368;
;92;110.843750004424;12.1733597841982;110.843750004424;-0.009246282;110.843750004424;0.000759980495442929;110.843750004424;0.009251516;
;93;112.048483336112;12.2445304358943;112.048483336112;-0.009264742;112.048483336112;0.000757157087283834;112.048483336112;0.009271033;
;94;113.253499997081;12.2861945905718;113.253499997081;-0.009281871;113.253499997081;0.000755927226411265;113.253499997081;0.009287469;
;95;114.455866666976;12.3742845836548;114.455866666976;-0.009296537;114.455866666976;0.000751794169360565;114.455866666976;0.009302915;
;96;115.663683334133;12.314459362801;115.663683334133;-0.009308922;115.663683334133;0.000756382048580764;115.663683334133;0.009314436;
;97;116.870383332716;12.4423642395865;116.870383332716;-0.009319081;116.870383332716;0.000749379444328973;116.870383332716;0.009324052;
;98;118.063699998893;12.4965358643499;118.063699998893;-0.009325245;118.063699998893;0.000746653240648737;118.063699998893;0.009330579;
;99;119.270699996268;12.4871031138347;119.270699996268;-0.009330774;119.270699996268;0.000747556732326315;119.270699996268;0.009334818;
;100;120.474966665497;12.5303298650066;120.474966665497;-0.009332124;120.474966665497;0.000745143272410976;120.474966665497;0.009336891;
;101;121.680799996248;12.6226975669813;121.680799996248;-0.009331874;121.680799996248;0.000739612269917727;121.680799996248;0.009335902;
;102;122.882799999788;12.6299221411671;122.882799999788;-0.00932887;122.882799999788;0.000738991808158332;122.882799999788;0.009333409;
;103;124.074583332986;12.6575772260227;124.074583332986;-0.009325133;124.074583332986;0.000737076601106509;124.074583332986;0.009329604;
;104;125.279616663465;12.618892138819;125.279616663465;-0.009320466;125.279616663465;0.000738857809182652;125.279616663465;0.009323567;
;105;126.481283329194;12.7156871481679;126.481283329194;-0.009311884;126.481283329194;0.000732552389144156;126.481283329194;0.009314907;
;106;127.679449995048;12.6994128562241;127.679449995048;-0.009302448;127.679449995048;0.000732763955731956;127.679449995048;0.009305672;
;107;128.884466666495;12.6838462455406;128.884466666495;-0.009289688;128.884466666495;0.000732660647259679;128.884466666495;0.009292955;
;108;130.081816662569;12.6733688423782;130.081816662569;-0.009275702;130.081816662569;0.000732100605245139;130.081816662569;0.009278181;
;109;131.276183329755;12.7407768322134;131.276183329755;-0.009259595;131.276183329755;0.000726938562849858;131.276183329755;0.009261762;
;110;132.476149998838;12.7336083368049;132.476149998838;-0.009241074;132.476149998838;0.000725882385850049;132.476149998838;0.009243102;
;111;133.678766669473;12.7191956804363;133.678766669473;-0.00922057;133.678766669473;0.000725061020500287;133.678766669473;0.009222193;
;112;134.880966665223;12.6871127721991;134.880966665223;-0.009198384;134.880966665223;0.000725042975905191;134.880966665223;0.009198702;
;113;136.072183329379;12.7102927047345;136.072183329379;-0.009173419;136.072183329379;0.000721881015106933;136.072183329379;0.009175319;
;114;137.276400000555;12.7569107800184;137.276400000555;-0.009147734;137.276400000555;0.000717215410358682;137.276400000555;0.009149453;
;115;138.483083329629;12.7347050036977;138.483083329629;-0.00912163;138.483083329629;0.000716406072802704;138.483083329629;0.00912322;
;116;139.67806666391;12.69595159329;139.67806666391;-0.009093873;139.67806666391;0.000716330235916034;139.67806666391;0.009094494;
;117;140.870333329076;12.6836035162428;140.870333329076;-0.00906316;140.870333329076;0.000714689322193919;140.870333329076;0.009064836;
;118;142.068783334689;12.6187124089132;142.068783334689;-0.009031538;142.068783334689;0.000715846808079999;142.068783334689;0.009033065;
;119;143.274216670543;12.6276387829799;143.274216670543;-0.008997541;143.274216670543;0.000712572251601626;143.274216670543;0.008998105;
;120;144.472383336397;12.6148451122316;144.472383336397;-0.008963013;144.472383336397;0.00071053373388699;144.472383336397;0.008963273;
;121;145.672883335501;12.6370551467616;145.672883335501;-0.008927206;145.672883335501;0.000706398911481176;145.672883335501;0.008926802;
;122;146.876350004459;12.5998882158385;146.876350004459;-0.008889081;146.876350004459;0.000705493004995555;146.876350004459;0.008889133;
;123;148.079066671198;12.5218027757961;148.079066671198;-0.00884982;148.079066671198;0.000706720762053958;148.079066671198;0.008849418;
;124;149.278833337594;12.4732860858182;149.278833337594;-0.008808987;149.278833337594;0.00070616828150961;149.278833337594;0.008808239;
;125;150.485249996418;12.4777332855663;150.485249996418;-0.008765795;150.485249996418;0.000702401293521658;150.485249996418;0.008764376;
;126;151.680833328282;12.4701915527864;151.680833328282;-0.008720884;151.680833328282;0.000699283564577762;151.680833328282;0.0087202;
;127;152.88221666473;12.4355066201913;152.88221666473;-0.008674565;152.88221666473;0.000697443318144974;152.88221666473;0.008673061;
;128;154.087183338124;12.377756120487;154.087183338124;-0.008627088;154.087183338124;0.000696839711175421;154.087183338124;0.008625312;
;129;155.294316670625;12.3973974394466;155.294316670625;-0.008578067;155.294316670625;0.000691768900843017;155.294316670625;0.008576134;
;130;156.494833328761;12.33942376532;156.494833328761;-0.008528658;156.494833328761;0.000691054392990845;156.494833328761;0.008527213;
;131;157.695200003218;12.2523915003961;157.695200003218;-0.008478649;157.695200003218;0.000691879458775532;157.695200003218;0.008477178;
;132;158.896599998698;12.2541487380934;158.896599998698;-0.008428738;158.896599998698;0.000687687099292641;158.896599998698;0.00842702;
;133;160.10016666376;12.2403492270353;160.10016666376;-0.008378618;160.10016666376;0.000684366176538324;160.10016666376;0.008376881;
;134;161.303433330031;12.1622923744828;161.303433330031;-0.008326469;161.303433330031;0.000684479269505638;161.303433330031;0.008324837;
;135;162.510133328615;12.1133150714691;162.510133328615;-0.008274442;162.510133328615;0.00068288993980545;162.510133328615;0.008272061;
;136;163.71123333578;12.0748704849111;163.71123333578;-0.008221681;163.71123333578;0.000680749496259342;163.71123333578;0.008219962;
;137;164.90514999954;12.0574941260902;164.90514999954;-0.008169342;164.90514999954;0.000677346877766905;164.90514999954;0.008167106;
;138;166.098500004737;11.9734074659233;166.098500004737;-0.008116683;166.098500004737;0.00067767283649979;166.098500004737;0.008114053;
;139;167.302716665436;11.9238614323016;167.302716665436;-0.008062473;167.302716665436;0.000675946634046402;167.302716665436;0.008059894;
;140;168.505166661926;11.9039037850856;168.505166661926;-0.008008686;168.505166661926;0.000672554915138909;168.505166661926;0.008006029;
;141;169.70650000032;11.8352363556657;169.70650000032;-0.007953706;169.70650000032;0.000671808214137923;169.70650000032;0.007951009;
;142;170.917700001737;11.8021746340668;170.917700001737;-0.007898449;170.917700001737;0.000669054326412646;170.917700001737;0.007896296;
;143;172.1150333283;11.7810285546079;172.1150333283;-0.007844016;172.1150333283;0.000665603004326218;172.1150333283;0.007841488;
;144;173.308466670569;11.6697022919065;173.308466670569;-0.007789259;173.308466670569;0.00066727134979275;173.308466670569;0.007786858;
;145;174.511199996341;11.6693571473359;174.511199996341;-0.007734752;174.511199996341;0.000662618591784662;174.511199996341;0.007732333;
;146;175.71418333333;11.6057063580997;175.71418333333;-0.007681595;175.71418333333;0.000661647448510609;175.71418333333;0.007678886;
;147;176.918150003767;11.5659063700324;176.918150003767;-0.007629061;176.918150003767;0.000659398905369025;176.918150003767;0.007626546;
;148;178.12271666131;11.5009761150395;178.12271666131;-0.007576974;178.12271666131;0.000658624617965653;178.12271666131;0.007574826;
;149;179.325633330736;11.4451678904621;179.325633330736;-0.00752521;179.325633330736;0.000657298614751578;179.325633330736;0.007522893;
;150;180.528116666246;11.4098900230821;180.528116666246;-0.007473571;180.528116666246;0.000654768887770747;180.528116666246;0.007470841;
;151;181.726633328944;11.3354801615055;181.726633328944;-0.007422191;181.726633328944;0.000654588768563866;181.726633328944;0.007420078;
;152;182.929233330069;11.3301958855823;182.929233330069;-0.007371647;182.929233330069;0.000650446477220921;182.929233330069;0.007369686;
;153;184.132366671693;11.2171366318384;184.132366671693;-0.007320901;184.132366671693;0.000652442173096767;184.132366671693;0.007318533;
;154;185.328166665277;11.1919228937005;185.328166665277;-0.007269623;185.328166665277;0.000649307189570642;185.328166665277;0.007266996;
;155;186.525250001578;11.1680671380303;186.525250001578;-0.00721798;186.525250001578;0.000646017874967078;186.525250001578;0.007214771;
;156;187.72879999713;11.072920559223;187.72879999713;-0.007165919;187.72879999713;0.000646923452732031;187.72879999713;0.007163332;
;157;188.933383334661;10.991400060689;188.933383334661;-0.007114751;188.933383334661;0.00064709945600453;188.933383334661;0.007112529;
;158;190.138500002213;10.933736917438;190.138500002213;-0.007064133;190.138500002213;0.000645858506869463;190.138500002213;0.007061647;
;159;191.342983333161;10.9140742802874;191.342983333161;-0.007013711;191.342983333161;0.000642431673079593;191.342983333161;0.007011547;
;160;192.547333328985;10.8162658561803;192.547333328985;-0.006963584;192.547333328985;0.000643600397083654;192.547333328985;0.006961353;
;161;193.750866665505;10.7712809768198;193.750866665505;-0.006913801;193.750866665505;0.000641669269873659;193.750866665505;0.0069116;
;162;194.955466662068;10.736662303995;194.955466662068;-0.006864002;194.955466662068;0.000639147605252203;194.955466662068;0.006862312;
;163;196.164016661933;10.6310742120198;196.164016661933;-0.006815261;196.164016661933;0.000640870796696808;196.164016661933;0.006813145;
;164;197.367799999192;10.6341252157095;197.367799999192;-0.006765194;197.367799999192;0.000636015550203275;197.367799999192;0.006763469;
;165;198.576349999057;10.591409010974;198.576349999057;-0.006726904;198.576349999057;0.00063471309558857;198.576349999057;0.006722506;
;166;199.773766662693;10.5479373952901;199.773766662693;-0.006681664;199.773766662693;0.000633018262222665;199.773766662693;0.006677037;
;167;200.977333338233;10.4638531719577;200.977333338233;-0.006635849;200.977333338233;0.000633770074084406;200.977333338233;0.006631677;
;168;202.180566665484;10.4497221801924;202.180566665484;-0.006590757;202.180566665484;0.000630253215007362;202.180566665484;0.006585971;
;169;203.384916661307;10.352604016705;203.384916661307;-0.006546099;203.384916661307;0.000631881407754456;203.384916661307;0.006541618;
;170;204.583983334014;10.3061788369216;204.583983334014;-0.006503002;204.583983334014;0.000630521661114604;204.583983334014;0.006498269;
;171;205.786516667577;10.2680663326707;205.786516667577;-0.006460434;205.786516667577;0.0006287277264132;205.786516667577;0.006455818;
;172;206.988516671117;10.2143985125243;206.988516671117;-0.006415921;206.988516671117;0.000627668872732826;206.988516671117;0.00641126;
;173;208.190266663441;10.1299899526236;208.190266663441;-0.006372416;208.190266663441;0.000628601511924581;208.190266663441;0.006367727;
;174;209.38879999565;10.0634273181913;209.38879999565;-0.006329066;209.38879999565;0.000628487571879909;209.38879999565;0.006324739;
;175;210.591500003356;10.0551776372058;210.591500003356;-0.006288511;210.591500003356;0.000624967079323153;210.591500003356;0.006284155;
;176;211.79563333746;9.99398692868226;211.79563333746;-0.006247942;211.79563333746;0.000624708841881906;211.79563333746;0.006243332;
;177;212.998666662024;9.90868159806536;212.998666662024;-0.006208125;212.998666662024;0.000626089246949994;212.998666662024;0.006203719;
;178;214.196400004439;9.8650550318572;214.196400004439;-0.006168667;214.196400004439;0.000624866255696852;214.196400004439;0.00616434;
;179;215.399783336325;9.8162781426945;215.399783336325;-0.006129084;215.399783336325;0.000623954202495606;215.399783336325;0.006124908;
;180;216.606033331482;9.73714052326733;216.606033331482;-0.006090431;216.606033331482;0.000624975883367245;216.606033331482;0.006085478;
;181;217.800833332585;9.70031060886288;217.800833332585;-0.006053538;217.800833332585;0.000623555909073004;217.800833332585;0.006048686;
;182;219.004966666689;9.69691207717534;219.004966666689;-0.006016501;219.004966666689;0.000620059350043262;219.004966666689;0.006012661;
;183;220.211983333575;9.58394079975307;220.211983333575;-0.005981855;220.211983333575;0.000623684257331182;220.211983333575;0.005977353;
;184;221.414166670293;9.54596321195453;221.414166670293;-0.005948123;221.414166670293;0.000622675351666578;221.414166670293;0.005944036;
;185;222.617133337772;9.54457115318684;222.617133337772;-0.005915498;222.617133337772;0.000619332173769409;222.617133337772;0.00591126;
;186;223.820883336011;9.4691328061067;223.820883336011;-0.005883761;223.820883336011;0.00062094302830013;223.820883336011;0.005879792;
;187;225.025183333782;9.43184122034347;225.025183333782;-0.005854107;225.025183333782;0.00062015123700174;225.025183333782;0.005849168;
;188;226.228966671042;9.36823024836826;226.228966671042;-0.005823535;226.228966671042;0.000621141010172496;226.228966671042;0.005818992;
;189;227.433099994669;9.32569393026182;227.433099994669;-0.005793288;227.433099994669;0.000620764850668595;227.433099994669;0.005789063;
;190;228.636966669001;9.28110469560937;228.636966669001;-0.005763222;228.636966669001;0.000620477646666812;228.636966669001;0.005758718;
;191;229.831883335719;9.22354333586384;229.831883335719;-0.005735172;229.831883335719;0.000621252352956321;229.831883335719;0.005730148;
;192;231.038883333094;9.16224275844166;231.038883333094;-0.005704691;231.038883333094;0.000622173866190984;231.038883333094;0.005700508;
;193;232.237883338239;9.11525096261448;232.237883338239;-0.005673536;232.237883338239;0.000622023027479403;232.237883338239;0.005669896;
;194;233.439016663469;9.09518702609682;233.439016663469;-0.005648248;233.439016663469;0.000620498840079588;233.439016663469;0.005643553;
;195;234.641650003614;9.05338619361731;234.641650003614;-0.005621381;234.641650003614;0.000620425427555491;234.641650003614;0.005616951;
;196;235.845449999906;9.00072084403882;235.845449999906;-0.005594556;235.845449999906;0.000621104475615696;235.845449999906;0.005590388;
;197;237.047966663958;8.9062210015743;237.047966663958;-0.005567988;237.047966663958;0.000624763971050846;237.047966663958;0.005564286;
;198;238.244849997573;8.88860388923314;238.244849997573;-0.005538051;238.244849997573;0.000622579886443498;238.244849997573;0.005533866;
;199;239.447383331135;8.81057944824983;239.447383331135;-0.005515424;239.447383331135;0.000625519471491148;239.447383331135;0.005511189;
;200;240.650599999353;8.74060340604029;240.650599999353;-0.005493156;240.650599999353;0.000627937883122242;240.650599999353;0.005488556;
;201;241.847433334915;8.75542097163418;241.847433334915;-0.005476644;241.847433334915;0.000624925862243122;241.847433334915;0.005471489;
;202;243.049033333082;8.68848035474116;243.049033333082;-0.005453693;243.049033333082;0.000627097234216204;243.049033333082;0.005448522;
;203;244.252816670341;8.63273816492313;244.252816670341;-0.005433379;244.252816670341;0.000628792730220417;244.252816670341;0.005428203;
;204;245.455299995374;8.59312494054575;245.455299995374;-0.005413989;245.455299995374;0.000629353702805179;245.455299995374;0.005408115;
;205;246.654066669289;8.50255754151533;246.654066669289;-0.005403001;246.654066669289;0.000634611759303466;246.654066669289;0.005395823;
;206;247.852350000758;8.47376308764547;247.852350000758;-0.005389447;247.852350000758;0.000635129982315264;247.852350000758;0.005381941;
;207;249.055666665081;8.41561254210114;249.055666665081;-0.005369297;249.055666665081;0.00063718736730971;249.055666665081;0.005362322;
;208;250.260349998716;8.41431121248468;250.260349998716;-0.005354409;250.260349998716;0.000635464016599058;250.260349998716;0.005346992;
;209;251.465199996019;8.40022914551526;251.465199996019;-0.005341708;251.465199996019;0.000634934941369727;251.465199996019;0.005333599;
;210;252.655449996237;8.33383648084646;252.655449996237;-0.00532702;252.655449996237;0.000638172948584157;252.655449996237;0.005318429;
;211;253.86111666332;8.27407615652623;253.86111666332;-0.00531616;253.86111666332;0.000641293106278067;253.86111666332;0.005306108;
;212;255.059299998684;8.26397917570955;255.059299998684;-0.00531448;255.059299998684;0.000641565629253268;255.059299998684;0.005301885;
;213;256.261083330028;8.18519677817653;256.261083330028;-0.005292647;256.261083330028;0.000645095059177833;256.261083330028;0.00528023;
;214;257.463066664059;8.18589820896727;257.463066664059;-0.005274844;257.463066664059;0.000642768315178427;257.463066664059;0.005261636;
;215;258.669000001391;8.12520707714032;258.669000001391;-0.005262356;258.669000001391;0.000645895784584367;258.669000001391;0.005248037;
;216;259.87474999507;8.0607674047825;259.87474999507;-0.005249429;259.87474999507;0.000649250342702478;259.87474999507;0.005233456;
;217;261.073049996048;8.03242089334947;261.073049996048;-0.005250346;261.073049996048;0.00065120753374999;261.073049996048;0.005230773;
;218;262.275566670578;7.97960814205953;262.275566670578;-0.005228113;262.275566670578;0.000652714507689561;262.275566670578;0.005208406;
;219;263.478900004411;7.93995201471819;263.478900004411;-0.005207155;263.478900004411;0.000653124728006818;263.478900004411;0.005185779;
;220;264.681999996537;7.89315148255457;264.681999996537;-0.005182479;264.681999996537;0.000653396556673058;264.681999996537;0.005157358;
;221;265.872516667005;7.87359646489153;265.872516667005;-0.005142129;265.872516667005;0.000649536717153875;265.872516667005;0.00511419;
;222;267.084283337463;7.84740497265261;267.084283337463;-0.005086748;267.084283337463;0.00064417396803357;267.084283337463;0.005055094;
;223;268.282066667452;7.77648785847168;268.282066667452;-0.005041155;268.282066667452;0.00064280354974828;268.282066667452;0.004998754;
;224;269.488133329432;7.72513178032204;269.488133329432;-0.004592263;269.488133329432;0.000598262156740494;269.488133329432;0.004621654;
;225;270.689900001744;7.69754868971586;270.689900001744;-0.004331752;270.689900001744;0.000567486764433996;270.689900001744;0.004368257;
;226;271.895116665401;7.64984712366243;271.895116665401;-0.004081787;271.895116665401;0.000538658999766678;271.895116665401;0.004120659;
;227;273.106416662922;7.63219854896136;273.106416662922;-0.003826876;273.106416662922;0.000506688469278131;273.106416662922;0.003867147;
;228;274.314500000328;7.61585955238024;274.314500000328;-0.003553294;274.314500000328;0.000472263173350656;274.314500000328;0.00359669;
;229;275.511983331526;7.55688903893974;275.511983331526;-0.003260889;275.511983331526;0.000437453558331434;275.511983331526;0.003305788;
;230;276.714900000952;7.52524239656043;276.714900000952;-0.00296159;276.714900000952;0.000399746990392623;276.714900000952;0.003008193;
;231;277.918199995765;7.50866669549384;277.918199995765;-0.002646761;277.918199995765;0.000358757434474567;277.918199995765;0.00269379;
;232;279.120983330067;7.47166574935875;279.120983330067;-0.002321901;279.120983330067;0.000317202894174356;279.120983330067;0.002370034;
;233;280.324699999765;7.41686337021304;280.324699999765;-0.002001583;280.324699999765;0.000276713604870013;280.324699999765;0.002052347;
;234;281.528916670941;7.40176246611713;281.528916670941;-0.001699981;281.528916670941;0.000236938703184297;281.528916670941;0.001753764;
;235;282.725333331618;7.3407206003227;282.725333331618;-0.001422071;282.725333331618;0.000201529125074583;282.725333331618;0.001479369;
;236;283.929916669149;7.32399257897316;283.929916669149;-0.001157833;283.929916669149;0.000166400496294723;283.929916669149;0.001218716;
;237;285.136733333347;7.30862038383555;285.136733333347;-0.0008975172;285.136733333347;0.000131594055989985;285.136733333347;0.000961771;
;238;286.332833336201;7.24240114435315;286.332833336201;-0.0005972342;286.332833336201;9.15949126233118E-5;286.332833336201;0.0006633671;
;239;287.537516669836;7.26163591263332;287.537516669836;-0.000186175;287.537516669836;3.48884332742768E-5;287.537516669836;0.0002533471;
;240;288.731466662139;7.17720698644075;288.731466662139;0.0004418555;288.731466662139;-5.06587312706592E-5;288.731466662139;-0.0003635882;
;241;289.93554999819;7.22535694940859;289.93554999819;0.001257995;289.93554999819;-0.000156417047339441;289.93554999819;-0.001130169;
;242;291.138600002741;7.15475227400577;291.138600002741;0.00206761;291.138600002741;-0.000262517824247242;291.138600002741;-0.00187825;
;243;292.337066667387;7.11894490318161;292.337066667387;0.002837373;292.337066667387;-0.000364788186356012;292.337066667387;-0.002596907;
;244;293.540283335606;7.09958677274631;293.540283335606;0.003597631;293.540283335606;-0.000466354888809852;293.540283335606;-0.003310927;
;245;294.744083331898;7.12030135713314;294.744083331898;0.004320158;294.744083331898;-0.000560914039965306;294.744083331898;-0.003993877;
;246;295.947133336449;7.01568515749295;295.947133336449;0.005031083;295.947133336449;-0.00066429819687995;295.947133336449;-0.004660507;
;247;297.14910000097;7.04036453928768;297.14910000097;0.005734607;297.14910000097;-0.000755011614858484;297.14910000097;-0.005315557;
;248;298.351416662335;6.99262466321647;298.351416662335;0.006442291;298.351416662335;-0.00085374051769196;298.351416662335;-0.005969887;
;249;299.557316671126;6.97099715586421;299.557316671126;0.007185773;299.557316671126;-0.000954419267608377;299.557316671126;-0.006653254;
;250;300.755533335032;6.9465116051199;300.755533335032;0.008021636;300.755533335032;-0.00106539604634725;300.755533335032;-0.007400786;
;251;301.959583332064;6.87054627128384;301.959583332064;0.008745433;301.959583332064;-0.00117756313407204;301.959583332064;-0.008090502;
;252;303.164166669594;6.87795624016394;303.164166669594;0.009510069;303.164166669594;-0.00127706351905935;303.164166669594;-0.008783587;
;253;304.356250001583;6.84870956779389;304.356250001583;0.01027898;304.356250001583;-0.00138705180968274;304.356250001583;-0.009499515;
;254;305.549349995563;6.82553804142151;305.549349995563;0.01100328;305.549349995563;-0.00149244205192042;305.549349995563;-0.01018672;
;255;306.755816662917;6.75904070558579;306.755816662917;0.01169265;306.755816662917;-0.00160589356874709;306.755816662917;-0.0108543;
;256;307.963300002739;6.79341760152488;307.963300002739;0.01231587;307.963300002739;-0.00168616308784386;307.963300002739;-0.01145481;
;257;309.165049995063;6.79123484982085;309.165049995063;0.01289289;309.165049995063;-0.00176953091238142;309.165049995063;-0.0120173;
;258;310.369633332593;6.72707874376522;310.369633332593;0.0133378;310.369633332593;-0.0018515763638926;310.369633332593;-0.0124557;
;259;311.570783337811;6.7143598213521;311.570783337811;0.01370743;311.570783337811;-0.00191059018898643;311.570783337811;-0.01282839;
;260;312.776450004894;6.67333569417292;312.776450004894;0.01396336;312.776450004894;-0.00196026104477594;312.776450004894;-0.01308148;
;261;313.978449997958;6.65559928070206;313.978449997958;0.01413701;313.978449997958;-0.00199208056867892;313.978449997958;-0.01325849;
;262;315.18100000103;6.65022626851658;315.18100000103;0.01420371;315.18100000103;-0.00200493779634571;315.18100000103;-0.01333329;
;263;316.382133336738;6.60725502508853;316.382133336738;0.01418675;316.382133336738;-0.00201673916768809;316.382133336738;-0.01332511;
;264;317.586333327927;6.60080838168938;317.586333327927;0.01408168;317.586333327927;-0.00200447872971184;317.586333327927;-0.01323118;
;265;318.783966663759;6.55430946432739;318.783966663759;0.01390023;318.783966663759;-0.00199311614306582;318.783966663759;-0.0130635;
;266;319.972350003663;6.49683069646096;319.972350003663;0.0137646;319.972350003663;-0.00199131247287194;319.972350003663;-0.01293722;
;267;321.174433333799;6.53176567669595;321.174433333799;0.01350172;321.174433333799;-0.00194496873109298;321.174433333799;-0.01270408;
;268;322.377183329081;6.4690777464831;322.377183329081;0.0132489;322.377183329081;-0.00192822075863617;322.377183329081;-0.01247381;
;269;323.583149994956;6.44188775260932;323.583149994956;0.01297043;323.583149994956;-0.00189705416631173;323.583149994956;-0.01222061;
;270;324.780349996872;6.44098595964761;324.780349996872;0.01277493;324.780349996872;-0.00186876047788475;324.780349996872;-0.01203666;
;271;325.977566668298;6.39397936490616;325.977566668298;0.01251967;325.977566668298;-0.00184636035342808;325.977566668298;-0.01180559;
;272;327.177650002996;6.40677237716182;327.177650002996;0.01217481;327.177650002996;-0.00179372846785778;327.177650002996;-0.01149201;
;273;328.378833336756;6.36369073754042;328.378833336756;0.01184283;328.378833336756;-0.0017572396996027;328.378833336756;-0.01118253;
;274;329.579483330017;6.32352484253136;329.579483330017;0.01151988;329.579483330017;-0.00172125677862331;329.579483330017;-0.01088441;
;275;330.77585000312;6.38383059498904;330.77585000312;0.01121245;330.77585000312;-0.00166074895664085;330.77585000312;-0.01060194;
;276;331.978583328892;6.48013239962336;331.978583328892;0.01098034;331.978583328892;-0.00160374038045952;331.978583328892;-0.01039245;
;277;333.233566662529;6.61339688591238;333.233566662529;0.01072392;333.233566662529;-0.00153655075830189;333.233566662529;-0.01016182;
;278;334.436066667549;6.71120754537537;334.436066667549;0.01065021;334.436066667549;-0.00150451165930009;334.436066667549;-0.01009709;
;279;335.632400001632;6.87862214718678;335.632400001632;0.01063967;335.632400001632;-0.0014680948864345;335.632400001632;-0.01009847;
;280;336.838916667039;7.09356102567119;336.838916667039;0.01062761;336.838916667039;-0.00142473857113871;336.838916667039;-0.01010647;
;281;338.04171667085;7.31754101449565;338.04171667085;0.01073545;338.04171667085;-0.00139763890352515;338.04171667085;-0.01022728;
;282;339.247183335247;7.62808079601462;339.247183335247;0.01093396;339.247183335247;-0.00136803217992292;339.247183335247;-0.01043546;
;283;340.449383330997;7.87942580965216;340.449383330997;0.01124362;340.449383330997;-0.00136411589621586;340.449383330997;-0.01074845;
;284;341.652483333601;8.14767923887553;341.652483333601;0.01163604;341.652483333601;-0.00136773057373549;341.652483333601;-0.01114383;
;285;342.854100001277;8.40236910156705;342.854100001277;0.01211443;342.854100001277;-0.00138284451201186;342.854100001277;-0.01161917;
;286;344.057416665601;8.61858613434163;344.057416665601;0.01265378;344.057416665601;-0.00141011876084573;344.057416665601;-0.01215323;
;287;345.25906666182;8.87317265472439;345.25906666182;0.01327327;345.25906666182;-0.00143870862167919;345.25906666182;-0.01276591;
;288;346.46366666886;9.0416185481298;346.46366666886;0.01394321;346.46366666886;-0.0014847861506806;346.46366666886;-0.01342487;
;289;347.666450003162;9.23452605153227;347.666450003162;0.01467008;347.666450003162;-0.00153129569629116;347.666450003162;-0.01414079;
;290;348.858249995392;9.34584017802308;348.858249995392;0.01542239;348.858249995392;-0.00159209335025751;348.858249995392;-0.01487945;
;291;350.059916671598;9.48286894125647;350.059916671598;0.0162287;350.059916671598;-0.00165274455410995;350.059916671598;-0.01567276;
